timestamp,strike,instrument_type,oi,oi_change_pct,ltp
2026-02-20 12:21:00,22400,PE,151192,0.2041,65.99
2026-02-20 12:21:00,22450,CE,204273,0.9274,46.15
2026-02-20 12:21:00,22450,PE,203431,-0.0108,49.64
2026-02-20 12:21:00,22500,CE,273764,-0.3716,35.39
2026-02-20 12:21:00,22500,PE,275384,0.3089,35.76
2026-02-20 12:21:00,22550,CE,370032,-0.3568,19.42
2026-02-20 12:21:00,22550,PE,370247,0.0446,18.41
2026-02-20 12:21:00,22600,CE,500386,0.0526,4.23
2026-02-20 12:21:00,22600,PE,499404,-0.0662,3.77
2026-02-20 12:21:00,22650,CE,370234,0.027,18.68
2026-02-20 12:21:00,22650,PE,371330,-0.0008,22.33
2026-02-20 12:21:00,22700,CE,275316,-0.0312,39.47
2026-02-20 12:21:00,22700,PE,274725,0.0885,34.38
2026-02-20 12:21:00,22750,CE,203221,0.1074,47.23
2026-02-20 12:21:00,22750,PE,204067,-0.0906,47.57
2026-02-20 12:21:00,22800,CE,151297,0.4688,67.92
2026-02-20 12:21:00,22800,PE,151065,0.2721,67.95
2026-02-20 12:21:00,22850,CE,111648,0.2001,76.57
2026-02-20 12:21:00,22850,PE,111800,0.4177,83.78
2026-02-20 12:21:00,22900,CE,82315,-1.3554,93.49
2026-02-20 12:21:00,22900,PE,83393,0.1525,93.28
2026-02-20 12:21:00,22950,CE,61373,0.4649,110.85
2026-02-20 12:21:00,22950,PE,61780,0.6353,109.83
2026-02-20 12:21:00,23000,CE,45677,1.3648,126.75
2026-02-20 12:21:00,23000,PE,45663,-1.0231,127.88
2026-02-20 12:21:00,23050,CE,33833,0.9669,142.29
2026-02-20 12:21:00,23050,PE,32974,-1.5525,141.36
2026-02-20 12:21:00,23100,CE,24540,1.4846,156.28
2026-02-20 12:21:00,23100,PE,25022,-0.1716,152.37
2026-02-20 12:21:00,23150,CE,18565,0.0917,170.29
2026-02-20 12:21:00,23150,PE,19353,1.2981,171.24
2026-02-20 12:22:00,21800,CE,10641,1.8765,244.37
2026-02-20 12:22:00,21800,PE,10296,9.8474,245.62
2026-02-20 12:22:00,21850,CE,9966,-6.0786,230.31
2026-02-20 12:22:00,21850,PE,10628,4.7197,231.7
2026-02-20 12:22:00,21900,CE,9620,-11.6053,212.8
2026-02-20 12:22:00,21900,PE,9461,-4.2893,215.49
2026-02-20 12:22:00,21950,CE,9371,-9.3714,200.56
2026-02-20 12:22:00,21950,PE,10710,3.7188,199.22
2026-02-20 12:22:00,22000,CE,13199,-9.6454,182.39
2026-02-20 12:22:00,22000,PE,13174,-1.2222,185.94
2026-02-20 12:22:00,22050,CE,18020,-1.9853,170.6
2026-02-20 12:22:00,22050,PE,19438,4.6066,164.84
2026-02-20 12:22:00,22100,CE,24732,-4.0726,159.36
2026-02-20 12:22:00,22100,PE,24048,-5.3266,153.54
2026-02-20 12:22:00,22150,CE,34294,1.7264,144.26
2026-02-20 12:22:00,22150,PE,33218,-1.3043,136.59
2026-02-20 12:22:00,22200,CE,44981,0.5971,126.6
2026-02-20 12:22:00,22200,PE,44979,-2.0129,123.25
2026-02-20 12:22:00,22250,CE,61324,-1.0552,108.85
2026-02-20 12:22:00,22250,PE,61912,1.1766,108.31
2026-02-20 12:22:00,22300,CE,81708,-1.591,96.3
2026-02-20 12:22:00,22300,PE,83106,1.1354,96.79
2026-02-20 12:22:00,22350,CE,111083,-0.5426,79.96
2026-02-20 12:22:00,22350,PE,111871,0.1594,78.59
2026-02-20 12:22:00,22400,CE,149993,-0.8389,61.95
2026-02-20 12:22:00,22400,PE,151320,0.0847,63.62
2026-02-20 12:22:00,22450,CE,203690,-0.2854,50.82
2026-02-20 12:22:00,22450,PE,202894,-0.264,49.8
2026-02-20 12:22:00,22500,CE,273597,-0.061,32.51
2026-02-20 12:22:00,22500,PE,274755,-0.2284,32.6
2026-02-20 12:22:00,22550,CE,371037,0.2716,19.36
2026-02-20 12:22:00,22550,PE,371076,0.2239,22.23
2026-02-20 12:22:00,22600,CE,499471,-0.1829,4.23
2026-02-20 12:22:00,22600,PE,499925,0.1043,4.15
2026-02-20 12:22:00,22650,CE,370835,0.1623,23.51
2026-02-20 12:22:00,22650,PE,369759,-0.4231,19.18
2026-02-20 12:22:00,22700,CE,273591,-0.6266,30.82
2026-02-20 12:22:00,22700,PE,273475,-0.455,34.94
2026-02-20 12:22:00,22750,CE,204128,0.4463,52.6
2026-02-20 12:22:00,22750,PE,202814,-0.614,49.39
2026-02-20 12:22:00,22800,CE,151454,0.1038,64.18
2026-02-20 12:22:00,22800,PE,149907,-0.7666,62.1
2026-02-20 12:22:00,22850,CE,112371,0.6476,78.78
2026-02-20 12:22:00,22850,PE,110971,-0.7415,80.81
2026-02-20 12:22:00,22900,CE,81893,-0.5127,94.04
2026-02-20 12:22:00,22900,PE,82530,-1.0349,91.08
2026-02-20 12:22:00,22950,CE,60364,-1.644,110.49
2026-02-20 12:22:00,22950,PE,61740,-0.0647,112.08
2026-02-20 12:22:00,23000,CE,45965,0.6305,122.98
2026-02-20 12:22:00,23000,PE,44913,-1.6425,125.4
2026-02-20 12:22:00,23050,CE,33782,-0.1507,140.17
2026-02-20 12:22:00,23050,PE,33686,2.1593,139.62
2026-02-20 12:22:00,23100,CE,25048,2.0701,153.31
2026-02-20 12:22:00,23100,PE,24435,-2.3459,154.06
2026-02-20 12:22:00,23150,CE,17850,-3.8513,169.69
2026-02-20 12:22:00,23150,PE,18434,-4.7486,169.35
2026-02-20 12:23:00,21800,CE,10118,-4.915,245.06
2026-02-20 12:23:00,21800,PE,9354,-9.1492,242.51
2026-02-20 12:23:00,21850,CE,10068,1.0235,230.79
2026-02-20 12:23:00,21850,PE,10454,-1.6372,229.64
2026-02-20 12:23:00,21900,CE,9255,-3.7942,214.15
2026-02-20 12:23:00,21900,PE,9789,3.4669,210.59
2026-02-20 12:23:00,21950,CE,10420,11.1941,198.96
2026-02-20 12:23:00,21950,PE,10478,-2.1662,201.03
2026-02-20 12:23:00,22000,CE,14269,8.1067,186.62
2026-02-20 12:23:00,22000,PE,13447,2.0723,186.88
2026-02-20 12:23:00,22050,CE,18235,1.1931,170.12
2026-02-20 12:23:00,22050,PE,17670,-9.0956,169.38
2026-02-20 12:23:00,22100,CE,23977,-3.0527,152.25
2026-02-20 12:23:00,22100,PE,25479,5.9506,155.81
2026-02-20 12:23:00,22150,CE,32816,-4.3098,142.95
2026-02-20 12:23:00,22150,PE,34260,3.1369,139.02
2026-02-20 12:23:00,22200,CE,45157,0.3913,125.11
2026-02-20 12:23:00,22200,PE,44573,-0.9026,123.15
2026-02-20 12:23:00,22250,CE,60979,-0.5626,111.23
2026-02-20 12:23:00,22250,PE,60881,-1.6653,109.64
2026-02-20 12:23:00,22300,CE,82670,1.1774,92.58
2026-02-20 12:23:00,22300,PE,82766,-0.4091,93.88
2026-02-20 12:23:00,22350,CE,111647,0.5077,84.56
2026-02-20 12:23:00,22350,PE,111315,-0.497,77.18
2026-02-20 12:23:00,22400,CE,151492,0.9994,66.51
2026-02-20 12:23:00,22400,PE,150609,-0.4699,63.8
2026-02-20 12:23:00,22450,CE,202452,-0.6078,51.64
2026-02-20 12:23:00,22450,PE,203224,0.1626,53.32
2026-02-20 12:23:00,22500,CE,273610,0.0048,35.6
2026-02-20 12:23:00,22500,PE,274774,0.0069,33.41
2026-02-20 12:23:00,22550,CE,369712,-0.3571,20.49
2026-02-20 12:23:00,22550,PE,370151,-0.2493,19.16
2026-02-20 12:23:00,22600,CE,499427,-0.0088,3.28
2026-02-20 12:23:00,22600,PE,500999,0.2148,6.3
2026-02-20 12:23:00,22650,CE,370973,0.0372,22.29
2026-02-20 12:23:00,22650,PE,370087,0.0887,19.31
2026-02-20 12:23:00,22700,CE,274885,0.473,36.31
2026-02-20 12:23:00,22700,PE,275399,0.7035,35.0
2026-02-20 12:23:00,22750,CE,203329,-0.3914,49.07
2026-02-20 12:23:00,22750,PE,203797,0.4847,49.06
2026-02-20 12:23:00,22800,CE,150432,-0.6748,65.22
2026-02-20 12:23:00,22800,PE,150188,0.1874,62.86
2026-02-20 12:23:00,22850,CE,110990,-1.229,79.5
2026-02-20 12:23:00,22850,PE,110598,-0.3361,78.54
2026-02-20 12:23:00,22900,CE,81977,0.1026,95.82
2026-02-20 12:23:00,22900,PE,83102,0.6931,95.02
2026-02-20 12:23:00,22950,CE,61727,2.258,111.24
2026-02-20 12:23:00,22950,PE,60349,-2.253,109.63
2026-02-20 12:23:00,23000,CE,45928,-0.0805,128.15
2026-02-20 12:23:00,23000,PE,45393,1.0687,123.32
2026-02-20 12:23:00,23050,CE,32726,-3.1259,139.74
2026-02-20 12:23:00,23050,PE,33879,0.5729,146.43
2026-02-20 12:23:00,23100,CE,24796,-1.0061,157.38
2026-02-20 12:23:00,23100,PE,25385,3.8879,158.52
2026-02-20 12:23:00,23150,CE,18684,4.6723,170.09
2026-02-20 12:23:00,23150,PE,19098,3.602,169.13
2026-02-20 12:24:00,21800,CE,10753,6.2759,243.77
2026-02-20 12:24:00,21800,PE,9993,6.8313,243.76
2026-02-20 12:24:00,21850,CE,10362,2.9201,231.55
2026-02-20 12:24:00,21850,PE,10692,2.2766,233.09
2026-02-20 12:24:00,21900,CE,10746,16.1102,216.04
2026-02-20 12:24:00,21900,PE,10768,10.001,214.49
2026-02-20 12:24:00,21950,CE,9495,-8.8772,198.36
2026-02-20 12:24:00,21950,PE,10768,2.7677,199.58
2026-02-20 12:24:00,22000,CE,13138,-7.9263,184.84
2026-02-20 12:24:00,22000,PE,13615,1.2493,185.39
2026-02-20 12:24:00,22050,CE,19433,6.5698,171.04
2026-02-20 12:24:00,22050,PE,19182,8.5569,168.95
2026-02-20 12:24:00,22100,CE,25372,5.8181,153.23
2026-02-20 12:24:00,22100,PE,24180,-5.0983,151.49
2026-02-20 12:24:00,22150,CE,32956,0.4266,140.22
2026-02-20 12:24:00,22150,PE,33255,-2.9335,134.75
2026-02-20 12:24:00,22200,CE,45333,0.3898,126.0
2026-02-20 12:24:00,22200,PE,44688,0.258,126.07
2026-02-20 12:24:00,22250,CE,60592,-0.6346,109.43
2026-02-20 12:24:00,22250,PE,61696,1.3387,110.45
2026-02-20 12:24:00,22300,CE,82762,0.1113,97.09
2026-02-20 12:24:00,22300,PE,81722,-1.2614,95.29
2026-02-20 12:24:00,22350,CE,110815,-0.7452,83.07
2026-02-20 12:24:00,22350,PE,110860,-0.4087,83.0
2026-02-20 12:24:00,22400,CE,149894,-1.0548,63.76
2026-02-20 12:24:00,22400,PE,150181,-0.2842,64.01
2026-02-20 12:24:00,22450,CE,202657,0.1013,48.23
2026-02-20 12:24:00,22450,PE,203193,-0.0153,49.25
2026-02-20 12:24:00,22500,CE,275338,0.6316,35.64
2026-02-20 12:24:00,22500,PE,274640,-0.0488,34.81
2026-02-20 12:24:00,22550,CE,370205,0.1333,20.99
2026-02-20 12:24:00,22550,PE,370079,-0.0195,20.07
2026-02-20 12:24:00,22600,CE,500887,0.2923,6.83
2026-02-20 12:24:00,22600,PE,499662,-0.2669,5.05
2026-02-20 12:24:00,22650,CE,369416,-0.4197,18.52
2026-02-20 12:24:00,22650,PE,370077,-0.0027,18.51
2026-02-20 12:24:00,22700,CE,274521,-0.1324,39.28
2026-02-20 12:24:00,22700,PE,274602,-0.2894,35.03
2026-02-20 12:24:00,22750,CE,202600,-0.3585,47.26
2026-02-20 12:24:00,22750,PE,203216,-0.2851,50.29
2026-02-20 12:24:00,22800,CE,149866,-0.3762,69.33
2026-02-20 12:24:00,22800,PE,151441,0.8343,67.63
2026-02-20 12:24:00,22850,CE,111301,0.2802,82.13
2026-02-20 12:24:00,22850,PE,110843,0.2215,80.9
2026-02-20 12:24:00,22900,CE,82080,0.1256,95.41
2026-02-20 12:24:00,22900,PE,82170,-1.1215,97.42
2026-02-20 12:24:00,22950,CE,61191,-0.8683,110.86
2026-02-20 12:24:00,22950,PE,60900,0.913,110.36
2026-02-20 12:24:00,23000,CE,44589,-2.9154,123.7
2026-02-20 12:24:00,23000,PE,44917,-1.0486,124.1
2026-02-20 12:24:00,23050,CE,33886,3.5446,138.69
2026-02-20 12:24:00,23050,PE,32856,-3.0196,139.72
2026-02-20 12:24:00,23100,CE,24494,-1.2179,151.16
2026-02-20 12:24:00,23100,PE,25078,-1.2094,156.31
2026-02-20 12:24:00,23150,CE,18292,-2.0981,169.24
2026-02-20 12:24:00,23150,PE,18761,-1.7646,166.4
2026-02-20 12:25:00,21800,CE,10617,-1.2648,248.02
2026-02-20 12:25:00,21800,PE,10720,7.2751,245.53
2026-02-20 12:25:00,21850,CE,9425,-9.0427,230.52
2026-02-20 12:25:00,21850,PE,9514,-11.0176,226.29
2026-02-20 12:25:00,21900,CE,10387,-3.3408,219.07
2026-02-20 12:25:00,21900,PE,9456,-12.1842,216.64
2026-02-20 12:25:00,21950,CE,9472,-0.2422,201.53
2026-02-20 12:25:00,21950,PE,11011,2.2567,202.57
2026-02-20 12:25:00,22000,CE,13422,2.1617,186.04
2026-02-20 12:25:00,22000,PE,13211,-2.9673,183.63
2026-02-20 12:25:00,22050,CE,18260,-6.0361,173.33
2026-02-20 12:25:00,22050,PE,18429,-3.9256,174.19
2026-02-20 12:25:00,22100,CE,24786,-2.3096,152.0
2026-02-20 12:25:00,22100,PE,25158,4.0447,155.21
2026-02-20 12:25:00,22150,CE,34366,4.2784,140.64
2026-02-20 12:25:00,22150,PE,33405,0.4511,140.65
2026-02-20 12:25:00,22200,CE,45125,-0.4588,125.94
2026-02-20 12:25:00,22200,PE,44579,-0.2439,126.47
2026-02-20 12:25:00,22250,CE,60640,0.0792,109.09
2026-02-20 12:25:00,22250,PE,61527,-0.2739,110.52
2026-02-20 12:25:00,22300,CE,81869,-1.079,95.87
2026-02-20 12:25:00,22300,PE,83152,1.7498,96.33
2026-02-20 12:25:00,22350,CE,111441,0.5649,81.46
2026-02-20 12:25:00,22350,PE,110588,-0.2454,79.44
2026-02-20 12:25:00,22400,CE,150093,0.1328,66.83
2026-02-20 12:25:00,22400,PE,150560,0.2524,66.8
2026-02-20 12:25:00,22450,CE,203089,0.2132,52.89
2026-02-20 12:25:00,22450,PE,203051,-0.0699,50.43
2026-02-20 12:25:00,22500,CE,274329,-0.3665,39.9
2026-02-20 12:25:00,22500,PE,274902,0.0954,34.32
2026-02-20 12:25:00,22550,CE,370493,0.0778,18.57
2026-02-20 12:25:00,22550,PE,370350,0.0732,21.99
2026-02-20 12:25:00,22600,CE,499140,-0.3488,0.84
2026-02-20 12:25:00,22600,PE,500054,0.0785,7.71
2026-02-20 12:25:00,22650,CE,370948,0.4147,19.91
2026-02-20 12:25:00,22650,PE,370942,0.2337,22.09
2026-02-20 12:25:00,22700,CE,275340,0.2983,32.64
2026-02-20 12:25:00,22700,PE,274659,0.0208,33.23
2026-02-20 12:25:00,22750,CE,202838,0.1175,48.79
2026-02-20 12:25:00,22750,PE,202695,-0.2564,51.96
2026-02-20 12:25:00,22800,CE,149846,-0.0133,63.47
2026-02-20 12:25:00,22800,PE,150953,-0.3222,64.91
2026-02-20 12:25:00,22850,CE,111017,-0.2552,78.6
2026-02-20 12:25:00,22850,PE,111858,0.9157,87.11
2026-02-20 12:25:00,22900,CE,83259,1.4364,94.37
2026-02-20 12:25:00,22900,PE,82397,0.2763,96.89
2026-02-20 12:25:00,22950,CE,61061,-0.2124,108.96
2026-02-20 12:25:00,22950,PE,61650,1.2315,110.6
2026-02-20 12:25:00,23000,CE,45413,1.848,123.21
2026-02-20 12:25:00,23000,PE,45576,1.4672,127.76
2026-02-20 12:25:00,23050,CE,33930,0.1298,138.47
2026-02-20 12:25:00,23050,PE,32602,-0.7731,140.03
2026-02-20 12:25:00,23100,CE,24059,-1.7759,156.29
2026-02-20 12:25:00,23100,PE,25778,2.7913,154.31
2026-02-20 12:25:00,23150,CE,17713,-3.1653,169.1
2026-02-20 12:25:00,23150,PE,17641,-5.9698,171.24
2026-02-20 12:26:00,21800,CE,10215,-3.7864,244.2
2026-02-20 12:26:00,21800,PE,9139,-14.7481,245.98
2026-02-20 12:26:00,21850,CE,9305,-1.2732,232.48
2026-02-20 12:26:00,21850,PE,9359,-1.6292,228.45
2026-02-20 12:26:00,21900,CE,9306,-10.4072,215.15
2026-02-20 12:26:00,21900,PE,9923,4.9387,214.96
2026-02-20 12:26:00,21950,CE,9885,4.3602,200.18
2026-02-20 12:26:00,21950,PE,10835,-1.5984,198.87
2026-02-20 12:26:00,22000,CE,14404,7.3163,188.85
2026-02-20 12:26:00,22000,PE,12682,-4.0042,186.38
2026-02-20 12:26:00,22050,CE,18277,0.0931,169.09
2026-02-20 12:26:00,22050,PE,18392,-0.2008,171.25
2026-02-20 12:26:00,22100,CE,24989,0.819,157.17
2026-02-20 12:26:00,22100,PE,24902,-1.0176,156.61
2026-02-20 12:26:00,22150,CE,32645,-5.0079,138.2
2026-02-20 12:26:00,22150,PE,33793,1.1615,141.54
2026-02-20 12:26:00,22200,CE,44792,-0.738,121.86
2026-02-20 12:26:00,22200,PE,45629,2.3554,123.85
2026-02-20 12:26:00,22250,CE,61947,2.1553,110.99
2026-02-20 12:26:00,22250,PE,62117,0.9589,111.71
2026-02-20 12:26:00,22300,CE,83054,1.4474,88.52
2026-02-20 12:26:00,22300,PE,82548,-0.7264,93.92
2026-02-20 12:26:00,22350,CE,112493,0.944,78.94
2026-02-20 12:26:00,22350,PE,111249,0.5977,82.37
2026-02-20 12:26:00,22400,CE,149739,-0.2359,63.82
2026-02-20 12:26:00,22400,PE,151547,0.6556,63.03
2026-02-20 12:26:00,22450,CE,204255,0.5741,50.34
2026-02-20 12:26:00,22450,PE,202624,-0.2103,51.04
2026-02-20 12:26:00,22500,CE,273745,-0.2129,36.62
2026-02-20 12:26:00,22500,PE,274646,-0.0931,39.31
2026-02-20 12:26:00,22550,CE,370159,-0.0902,22.53
2026-02-20 12:26:00,22550,PE,371242,0.2409,23.09
2026-02-20 12:26:00,22600,CE,499292,0.0305,5.06
2026-02-20 12:26:00,22600,PE,500108,0.0108,7.13
2026-02-20 12:26:00,22650,CE,371259,0.0838,22.86
2026-02-20 12:26:00,22650,PE,369569,-0.3701,21.52
2026-02-20 12:26:00,22700,CE,274814,-0.191,40.31
2026-02-20 12:26:00,22700,PE,273547,-0.4049,35.29
2026-02-20 12:26:00,22750,CE,204076,0.6103,47.18
2026-02-20 12:26:00,22750,PE,202507,-0.0928,50.9
2026-02-20 12:26:00,22800,CE,150264,0.279,65.61
2026-02-20 12:26:00,22800,PE,151316,0.2405,65.55
2026-02-20 12:26:00,22850,CE,112337,1.189,79.35
2026-02-20 12:26:00,22850,PE,112076,0.1949,81.52
2026-02-20 12:26:00,22900,CE,83242,-0.0204,93.56
2026-02-20 12:26:00,22900,PE,83209,0.9855,96.71
2026-02-20 12:26:00,22950,CE,61567,0.8287,111.0
2026-02-20 12:26:00,22950,PE,60467,-1.9189,111.23
2026-02-20 12:26:00,23000,CE,45044,-0.8125,123.09
2026-02-20 12:26:00,23000,PE,44655,-2.0208,126.43
2026-02-20 12:26:00,23050,CE,33677,-0.7457,138.03
2026-02-20 12:26:00,23050,PE,34594,6.1101,141.06
2026-02-20 12:26:00,23100,CE,25340,5.3244,157.32
2026-02-20 12:26:00,23100,PE,25209,-2.2073,152.0
2026-02-20 12:26:00,23150,CE,17959,1.3888,172.14
2026-02-20 12:26:00,23150,PE,19254,9.1435,167.95
2026-02-20 12:27:00,21800,CE,10869,6.4023,246.36
2026-02-20 12:27:00,21800,PE,10886,19.1159,244.84
2026-02-20 12:27:00,21850,CE,9806,5.3842,233.24
2026-02-20 12:27:00,21850,PE,10180,8.7723,229.11
2026-02-20 12:27:00,21900,CE,9571,2.8476,217.14
2026-02-20 12:27:00,21900,PE,9273,-6.5504,214.74
2026-02-20 12:27:00,21950,CE,9380,-5.1088,198.85
2026-02-20 12:27:00,21950,PE,9234,-14.7762,201.06
2026-02-20 12:27:00,22000,CE,12928,-10.2472,183.37
2026-02-20 12:27:00,22000,PE,13066,3.0279,185.46
2026-02-20 12:27:00,22050,CE,19281,5.4932,173.67
2026-02-20 12:27:00,22050,PE,18723,1.7997,171.83
2026-02-20 12:27:00,22100,CE,24292,-2.7892,155.26
2026-02-20 12:27:00,22100,PE,24378,-2.1042,157.14
2026-02-20 12:27:00,22150,CE,34205,4.7787,143.71
2026-02-20 12:27:00,22150,PE,32676,-3.3054,140.63
2026-02-20 12:27:00,22200,CE,45471,1.5159,124.92
2026-02-20 12:27:00,22200,PE,44423,-2.6431,127.5
2026-02-20 12:27:00,22250,CE,61395,-0.8911,108.23
2026-02-20 12:27:00,22250,PE,62224,0.1723,106.76
2026-02-20 12:27:00,22300,CE,81925,-1.3594,95.68
2026-02-20 12:27:00,22300,PE,83340,0.9594,95.83
2026-02-20 12:27:00,22350,CE,111015,-1.3139,79.16
2026-02-20 12:27:00,22350,PE,111520,0.2436,79.73
2026-02-20 12:27:00,22400,CE,151066,0.8862,63.17
2026-02-20 12:27:00,22400,PE,150197,-0.8908,64.9
2026-02-20 12:27:00,22450,CE,202529,-0.845,50.47
2026-02-20 12:27:00,22450,PE,203376,0.3711,52.3
2026-02-20 12:27:00,22500,CE,274397,0.2382,35.91
2026-02-20 12:27:00,22500,PE,274463,-0.0666,34.14
2026-02-20 12:27:00,22550,CE,370365,0.0557,21.74
2026-02-20 12:27:00,22550,PE,369482,-0.4741,20.1
2026-02-20 12:27:00,22600,CE,499855,0.1128,6.84
2026-02-20 12:27:00,22600,PE,499279,-0.1658,6.82
2026-02-20 12:27:00,22650,CE,370195,-0.2866,19.5
2026-02-20 12:27:00,22650,PE,371098,0.4137,19.73
2026-02-20 12:27:00,22700,CE,274581,-0.0848,32.15
2026-02-20 12:27:00,22700,PE,275163,0.5908,36.06
2026-02-20 12:27:00,22750,CE,203363,-0.3494,50.06
2026-02-20 12:27:00,22750,PE,202285,-0.1096,50.13
2026-02-20 12:27:00,22800,CE,149618,-0.4299,67.33
2026-02-20 12:27:00,22800,PE,150125,-0.7871,67.71
2026-02-20 12:27:00,22850,CE,110952,-1.2329,79.45
2026-02-20 12:27:00,22850,PE,112500,0.3783,80.34
2026-02-20 12:27:00,22900,CE,82264,-1.1749,93.69
2026-02-20 12:27:00,22900,PE,82474,-0.8833,95.96
2026-02-20 12:27:00,22950,CE,60539,-1.6697,110.95
2026-02-20 12:27:00,22950,PE,61325,1.419,108.79
2026-02-20 12:27:00,23000,CE,45111,0.1487,122.86
2026-02-20 12:27:00,23000,PE,45710,2.3626,126.32
2026-02-20 12:27:00,23050,CE,32810,-2.5745,144.85
2026-02-20 12:27:00,23050,PE,32872,-4.9777,138.94
2026-02-20 12:27:00,23100,CE,23955,-5.4657,150.97
2026-02-20 12:27:00,23100,PE,25875,2.6419,156.47
2026-02-20 12:27:00,23150,CE,17601,-1.9934,169.87
2026-02-20 12:27:00,23150,PE,18148,-5.7443,168.33
2026-02-20 12:28:00,21800,CE,10686,-1.6837,245.3
2026-02-20 12:28:00,21800,PE,10773,-1.038,244.36
2026-02-20 12:28:00,21850,CE,9413,-4.0078,228.97
2026-02-20 12:28:00,21850,PE,10062,-1.1591,227.92
2026-02-20 12:28:00,21900,CE,9728,1.6404,215.2
2026-02-20 12:28:00,21900,PE,9488,2.3186,215.62
2026-02-20 12:28:00,21950,CE,10127,7.9638,200.24
2026-02-20 12:28:00,21950,PE,10315,11.7067,200.43
2026-02-20 12:28:00,22000,CE,13444,3.9913,182.56
2026-02-20 12:28:00,22000,PE,14238,8.9698,184.02
2026-02-20 12:28:00,22050,CE,19165,-0.6016,171.93
2026-02-20 12:28:00,22050,PE,18849,0.673,170.08
2026-02-20 12:28:00,22100,CE,25650,5.5903,157.5
2026-02-20 12:28:00,22100,PE,24312,-0.2707,153.75
2026-02-20 12:28:00,22150,CE,33817,-1.1343,139.41
2026-02-20 12:28:00,22150,PE,33030,1.0834,141.23
2026-02-20 12:28:00,22200,CE,45773,0.6642,125.71
2026-02-20 12:28:00,22200,PE,45428,2.2623,125.93
2026-02-20 12:28:00,22250,CE,60892,-0.8193,108.69
2026-02-20 12:28:00,22250,PE,60314,-3.0696,111.26
2026-02-20 12:28:00,22300,CE,82163,0.2905,89.0
2026-02-20 12:28:00,22300,PE,82969,-0.4452,94.19
2026-02-20 12:28:00,22350,CE,111480,0.4189,76.03
2026-02-20 12:28:00,22350,PE,112049,0.4744,81.05
2026-02-20 12:28:00,22400,CE,151012,-0.0357,63.96
2026-02-20 12:28:00,22400,PE,149977,-0.1465,67.8
2026-02-20 12:28:00,22450,CE,203924,0.6888,51.41
2026-02-20 12:28:00,22450,PE,203988,0.3009,50.5
2026-02-20 12:28:00,22500,CE,273720,-0.2467,34.97
2026-02-20 12:28:00,22500,PE,274066,-0.1446,35.56
2026-02-20 12:28:00,22550,CE,371137,0.2084,16.25
2026-02-20 12:28:00,22550,PE,369757,0.0744,24.39
2026-02-20 12:28:00,22600,CE,500766,0.1823,2.63
2026-02-20 12:28:00,22600,PE,499008,-0.0543,6.38
2026-02-20 12:28:00,22650,CE,371194,0.2699,22.16
2026-02-20 12:28:00,22650,PE,371206,0.0291,15.68
2026-02-20 12:28:00,22700,CE,273917,-0.2418,33.14
2026-02-20 12:28:00,22700,PE,274256,-0.3296,34.72
2026-02-20 12:28:00,22750,CE,204060,0.3427,50.16
2026-02-20 12:28:00,22750,PE,203934,0.8152,48.79
2026-02-20 12:28:00,22800,CE,150497,0.5875,63.98
2026-02-20 12:28:00,22800,PE,151133,0.6714,62.65
2026-02-20 12:28:00,22850,CE,111613,0.5958,80.91
2026-02-20 12:28:00,22850,PE,111221,-1.1369,81.1
2026-02-20 12:28:00,22900,CE,82821,0.6771,95.87
2026-02-20 12:28:00,22900,PE,82298,-0.2134,94.74
2026-02-20 12:28:00,22950,CE,60436,-0.1701,105.65
2026-02-20 12:28:00,22950,PE,60490,-1.3616,110.79
2026-02-20 12:28:00,23000,CE,45457,0.767,124.03
2026-02-20 12:28:00,23000,PE,45343,-0.8029,127.78
2026-02-20 12:28:00,23050,CE,34405,4.8613,139.12
2026-02-20 12:28:00,23050,PE,33774,2.744,143.58
2026-02-20 12:28:00,23100,CE,25185,5.1346,155.71
2026-02-20 12:28:00,23100,PE,24358,-5.8628,155.03
2026-02-20 12:28:00,23150,CE,18204,3.4259,171.32
2026-02-20 12:28:00,23150,PE,18340,1.058,169.54
2026-02-20 12:29:00,21800,CE,10381,-2.8542,249.17
2026-02-20 12:29:00,21800,PE,9323,-13.4596,247.67
2026-02-20 12:29:00,21850,CE,9790,4.0051,228.69
2026-02-20 12:29:00,21850,PE,10085,0.2286,233.35
2026-02-20 12:29:00,21900,CE,10664,9.6217,214.28
2026-02-20 12:29:00,21900,PE,9896,4.3002,213.84
2026-02-20 12:29:00,21950,CE,10447,3.1599,200.18
2026-02-20 12:29:00,21950,PE,10549,2.2685,201.82
2026-02-20 12:29:00,22000,CE,13478,0.2529,185.41
2026-02-20 12:29:00,22000,PE,13653,-4.1087,185.86
2026-02-20 12:29:00,22050,CE,18355,-4.2265,167.23
2026-02-20 12:29:00,22050,PE,17628,-6.4778,173.88
2026-02-20 12:29:00,22100,CE,25392,-1.0058,153.32
2026-02-20 12:29:00,22100,PE,23939,-1.5342,154.11
2026-02-20 12:29:00,22150,CE,34341,1.5495,138.33
2026-02-20 12:29:00,22150,PE,33603,1.7348,142.84
2026-02-20 12:29:00,22200,CE,46082,0.6751,122.77
2026-02-20 12:29:00,22200,PE,45985,1.2261,128.44
2026-02-20 12:29:00,22250,CE,61825,1.5322,109.63
2026-02-20 12:29:00,22250,PE,60627,0.519,113.53
2026-02-20 12:29:00,22300,CE,83604,1.7538,95.83
